"com","id_noeud","POPULATION"
"79313","87547",602
"86176","219787",126
"23258","6691",312
"23166","216093",198
"23188","129791",179
"23259","215456",109
"03017","182825",205
"71048","194306",194
"71024","167667",511
"71415","194329",120
"71060","155429",225
"71160","109335",314
"69251","110296",115
"71258","143782",509
"71556","214131",542
"71583","203847",720
"01171","173813",928
"74259","128313",383
"74050","149888",613
"74071","20405",196
"74091","61838",303
"85111","205004",1504
"85132","145892",764
"79217","204869",678
"79087","169275",606
"86067","215326",244
"23018","25242",282
"23120","166703",230
"23240","214350",460
"77056","146957",162
"03083","27066",615
"03181","177614",334
"71581","167338",252
"71573","123546",205
"71421","200022",197
"71470","182401",327
"71069","9663",578
"01229","51666",1134
"01309","21358",93
"39166","67188",231
"39158","167551",182
"39163","175080",115
"01153","197033",1904
"39413","150795",358
"74106","63411",747
"74041","171422",254
"85049","146153",1758
"85185","205415",686
"85286","145899",556
"85304","170091",746
"85303","145890",1793
"85269","132018",406
"79308","202335",615
"79128","54872",969
"79024","99994",1864
"79231","48498",720
"79246","202129",641
"79042","212058",178
"79023","208446",74
"86045","142603",1334
"86148","163959",686
"86230","30342",180
"86037","179255",503
"03114","171299",292
"71233","158998",301
"71557","106464",681
"71547","205470",269
"71099","147089",358
"39195","225618",59
"39247","71917",68
"39542","221519",85
"39351","174675",184
"39289","183525",356
"39547","116957",707
"39318","174674",208
"39157","174056",52
"39174","174057",65
"39560","77836",606
"74013","30433",2072
"74129","19428",217
"74127","58804",1379
"74073","165196",578
"85149","76263",369
"74046","190535",502
"85148","110502",793
"79117","43574",623
"79320","206545",654
"86080","137300",510
"44033","184902",2810
"36163","38168",654
"03193","39569",191
"03158","81527",933
"03063","78727",961
"71588","114630",1137
"71439","190495",679
"71564","213490",758
"71416","190931",602
"71305","56751",806
"01323","87139",979
"01094","216161",732
"39303","89260",136
"39086","95370",258
"74172","59090",1330
"74175","91697",326
"85073","57210",1020
"85167","34094",807
"79269","203527",372
"79223","146025",65
"79104","78478",541
"79092","59186",356
"79068","59191",325
"86091","150011",438
"86100","215085",3821
"86291","107540",106
"18252","106961",308
"71323","62646",126
"71007","98344",160
"71195","118466",218
"71576","118374",269
"01433","182850",322
"39134","89159",243
"39207","107881",91
"39293","20284",213
"64478","209552",763
"85074","29702",215
"79226","190808",281
"86041","211280",9974
"61444","59154",106
"36091","178966",648
"03200","9763",1557
"71111","167895",327
"71446","199504",185
"71492","135808",125
"71507","146597",177
"71080","118954",87
"71193","72037",452
"71001","57307",750
"71261","109309",622
"71244","4397",422
"71213","117659",547
"71061","184031",485
"71293","77872",409
"39455","23687",62
"39200","148062",243
"39443","60795",123
"39468","75032",130
"39324","147423",11
"39278","227474",184
"39038","55026",151
"39519","158620",178
"85061","174945",1533
"85188","84063",1106
"85041","87788",308
"85005","42939",1051
"79071","135633",492
"79306","182629",202
"86074","98883",900
"36178","129799",295
"36108","152919",270
"36143","22072",481
"18178","29032",230
"71179","99347",74
"71222","60526",899
"71400","214119",135
"71563","167015",93
"71455","199030",149
"71159","112290",201
"71245","90894",325
"71308","102138",33
"71332","141959",526
"71234","109311",323
"71206","226052",240
"71508","60879",434
"71092","165915",559
"39264","74800",186
"39556","42977",89
"39505","42984",53
"39063","53157",273
"39494","126962",326
"85120","165266",1331
"79332","168238",138
"79197","51806",109
"86300","210523",403
"18107","215814",130
"18231","170507",717
"18069","200810",404
"18076","6084",457
"71465","24484",270
"71485","198927",271
"71277","166995",680
"71384","63743",538
"71026","76170",340
"71386","76442",110
"71246","144592",252
"71303","8377",462
"39457","149903",53
"39241","16536",394
"39334","52298",138
"39458","53168",256
"39518","122883",77
"25131","182799",119
"85100","47535",2032
"85220","122731",1507
"79222","212943",229
"79089","198393",179
"79218","178009",194
"79108","205392",222
"86144","74924",316
"86164","145238",680
"36159","5432",5808
"18017","62300",296
"58259","212121",182
"58172","215796",139
"58274","123559",131
"71317","170960",203
"71172","36336",88
"71579","134584",154
"71449","68116",95
"71034","4288",340
"71520","121472",1385
"71102","199690",692
"71555","82503",2228
"71568","16785",52
"71514","166296",382
"39279","183396",560
"39480","171039",298
"39304","177962",234
"39421","53097",256
"39145","13190",292
"39153","111790",796
"64330","53265",291
"25179","216103",59
"25451","182798",152
"25483","216105",45
"79236","107868",630
"79165","183399",171
"79325","203800",319
"86047","179100",457
"37048","187350",327
"18283","31607",103
"18273","179143",856
"18078","1882",61
"18221","72987",306
"18177","65177",52
"18277","167827",37
"18068","143103",39
"58138","204104",407
"58168","48306",451
"71407","3858",241
"71466","79292",128
"61139","66628",314
"71347","176445",532
"71519","102470",194
"71352","196163",95
"39296","99467",200
"39272","34557",60
"39376","178584",68
"39015","137771",122
"39503","189279",348
"39381","89788",90
"39108","165449",57
"39165","29585",62
"25096","142282",96
"25348","128262",457
"85259","203359",1253
"85242","174197",935
"79047","139395",446
"37064","192914",239
"36190","158439",285
"36215","122322",531
"18250","201319",65
"18071","192035",35
"58025","3906",167
"58280","36131",658
"71142","36111",194
"71482","175678",847
"71468","139663",840
"71194","148891",708
"71257","213555",597
"71585","124255",1305
"71396","31671",475
"71541","183384",388
"71028","186993",116
"39191","173660",98
"39330","7170",156
"39277","178587",85
"39187","180582",236
"25525","45944",268
"85296","67653",1224
"79159","214313",504
"86201","153630",225
"18260","185159",117
"58112","222896",691
"58143","200351",156
"58028","203733",125
"58291","173694",171
"58219","13088",200
"71251","164500",609
"71539","17083",75
"71322","27106",74
"71450","2007",123
"71423","189927",441
"71104","187585",186
"71254","32048",136
"39512","96523",61
"39139","122540",71
"39119","151425",89
"39354","127060",345
"39446","230969",245
"39586","94234",38
"39359","199724",30
"25609","159057",419
"86049","214129",521
"37035","144758",329
"37191","219768",244
"37187","136567",356
"37190","136273",178
"37039","129128",541
"36203","156481",42
"18255","222734",992
"71535","27993",488
"21032","88933",166
"21195","39365",149
"21387","157061",206
"21193","157062",388
"21332","47008",1003
"71578","154877",339
"39477","216129",279
"39337","213069",76
"39444","99547",63
"39497","36094",103
"39202","183486",128
"25513","15613",34
"79244","27300",359
"79274","209966",342
"37071","1336",128
"36092","54045",296
"58254","143190",602
"58239","160300",170
"58262","209995",265
"21566","39803",136
"21140","175336",72
"21173","15733",644
"21301","178682",235
"21333","61964",219
"21131","61957",485
"21285","1552",449
"39405","38523",966
"39387","127061",255
"39520","127062",511
"39305","13383",547
"39026","13384",166
"39249","13370",84
"39095","180863",128
"25098","158265",151
"25104","129969",65
"25533","215875",10
"25199","59299",346
"25016","171372",153
"25487","1709",37
"25347","185988",737
"37129","87713",1064
"37108","229540",740
"18226","30264",474
"58155","171114",554
"58298","31214",387
"58207","93452",984
"58240","2072",73
"58076","212858",84
"58107","102905",176
"58066","210904",100
"58141","121469",63
"71266","51200",355
"21036","76293",70
"21241","23159",284
"21035","178684",328
"21344","97770",211
"21366","66058",209
"21239","185574",761
"21575","40570",374
"21581","220107",143
"39233","72576",2033
"25528","94493",87
"25044","220491",49
"25185","161620",61
"25283","1682",73
"25507","97765",89
"25443","1684",58
"25241","167966",145
"25129","129144",118
"25130","137876",12
"25160","90025",731
"25403","84800",1984
"49046","93799",1289
"37220","68165",385
"37076","100862",438
"37012","186733",564
"37209","58790",197
"18005","19156",985
"58272","3825",141
"21703","177701",45
"21264","25495",50
"21414","106152",302
"21155","31400",43
"21156","63637",47
"21673","5008",211
"21597","27965",47
"21267","164307",460
"21714","204966",372
"21191","146156",828
"21331","40873",331
"21701","27267",134
"21074","107610",237
"39121","174111",368
"38248","184113",535
"39076","91883",219
"25109","24999",343
"25240","41528",3022
"44215","203216",22820
"49262","177040",681
"49011","144756",413
"49362","78182",1244
"49274","198226",937
"49361","148315",1891
"37210","215864",873
"37192","167173",1176
"41063","183734",525
"41122","109680",232
"18150","57958",680
"18219","113256",464
"18016","190667",334
"18202","95792",17
"58101","186623",195
"58026","96601",164
"58075","44002",213
"58120","19157",258
"21615","186500",269
"21442","19545",689
"21048","164334",514
"21632","120448",1073
"21388","62114",510
"21621","159291",216
"39141","14426",283
"39464","167022",206
"25631","33901",595
"25297","221481",174
"25610","104893",34
"25550","143944",221
"25329","78329",34
"25077","222257",75
"44220","189123",1539
"49047","93938",430
"37232","8642",668
"37197","131005",509
"18001","185735",376
"58252","146635",131
"58050","78321",62
"58224","36634",112
"58153","197829",69
"21382","196393",199
"21473","87618",1342
"21213","170835",759
"39581","161798",261
"39188","129119",316
"25317","161805",206
"25172","200682",185
"25257","156962",299
"25164","67643",144
"25611","161047",442
"25355","139106",52
"25218","201657",140
"25596","137731",48
"25456","78605",228
"25344","148228",42
"25213","35998",687
"37025","136932",739
"37124","121302",2430
"37096","81021",578
"41217","177706",746
"41112","185696",252
"58265","201271",116
"58201","150716",141
"58284","165450",45
"58242","201609",110
"58005","130653",234
"58150","210257",102
"58169","206265",23
"58216","107082",163
"58108","78437",78
"21546","27445",212
"21422","87577",142
"21328","87569",53
"21434","155687",153
"21406","94278",238
"21051","121440",111
"21013","204354",416
"21515","181586",9699
"21376","33849",123
"70443","165587",82
"70374","210735",112
"70057","160410",127
"70102","53865",276
"70410","67825",681
"25536","10980",164
"25448","119100",1471
"25381","119103",2321
"25273","113015",197
"25009","96285",179
"25189","118575",221
"25006","104888",99
"25590","96324",84
"25588","161427",118
"25589","225246",98
"25366","198607",186
"25124","52886",274
"25234","138643",177
"44052","197752",7330
"44209","128675",8226
"37195","208336",10276
"58261","9277",1147
"58209","26711",175
"58162","186555",122
"58222","91175",164
"89297","138329",136
"21548","133276",164
"21073","118024",87
"21108","65337",105
"21544","180176",56
"21672","186542",23
"21141","153809",32
"21040","52840",81
"21255","33945",266
"21111","168362",272
"21016","66486",779
"70124","177067",86
"70542","109979",215
"70039","85701",313
"70407","143792",252
"70036","55940",146
"25598","175562",506
"25132","173141",128
"25518","221446",161
"25163","91262",109
"25599","41593",232
"25249","99551",60
"25221","101793",55
"25546","214999",54
"25496","129284",122
"25449","46984",104
"25335","196414",162
"25551","15053",122
"25314","142178",239
"49306","214175",1672
"49246","187923",12112
"37237","196143",1278
"09281","6494",114
"58073","128307",129
"89203","108038",180
"21547","149326",194
"21365","178935",75
"21151","79865",90
"21694","139407",31
"21561","173398",450
"21056","66477",807
"70218","97937",152
"70529","46616",371
"70156","128513",99
"70503","99168",158
"2B005","122790",30
"70118","143804",176
"25582","224258",155
"25242","175682",98
"25491","91265",117
"25506","7913",89
"25492","941",92
"25613","152234",105
"25032","99555",422
"25602","117767",102
"25246","150844",268
"25461","165447",299
"25516","153789",119
"25618","183450",363
"25311","28925",193
"25327","98027",67
"25033","19393",550
"25194","210660",111
"44134","136503",965
"49026","219621",2752
"49294","194672",2513
"49129","196948",3798
"49107","27948",464
"49173","215818",289
"37223","65533",331
"41013","175046",278
"89057","32806",310
"89049","177919",25
"89410","180111",92
"89421","191212",67
"21329","178933",40
"21494","116049",69
"21286","169671",90
"21281","153266",157
"21348","95867",107
"70446","70279",602
"70080","70166",282
"70549","75258",69
"70560","56649",166
"70441","20444",247
"70431","190887",243
"70456","118520",158
"70565","133492",46
"70397","151080",64
"70501","164273",92
"70159","49575",93
"25419","45098",97
"25365","45013",326
"25372","144359",323
"25226","183535",196
"25224","68427",783
"25562","19398",224
"90105","29873",155
"68243","52312",147
"44224","12313",1608
"49214","55772",7213
"37036","48337",203
"41212","65778",3285
"41204","20702",1719
"45238","165514",739
"89260","122151",161
"80188","109368",582
"89406","117862",88
"89244","31426",82
"21604","10547",144
"21550","98833",101
"21686","137553",141
"21471","188879",16
"21466","188880",37
"21345","113919",219
"21208","103246",184
"21039","65204",34
"70491","56530",465
"70481","222858",222
"70301","88167",63
"70208","220023",306
"25570","151130",32
"25083","28903",196
"25005","28907",101
"70264","177357",60
"25232","36286",109
"25369","36291",146
"25555","178217",1069
"68169","18793",509
"68183","11047",203
"58247","192533",516
"56252","99463",1197
"41128","147415",754
"45291","196517",1244
"45271","84436",1008
"45070","84651",45
"89363","46416",125
"21212","98836",342
"21011","117965",80
"21400","65002",50
"70099","6461",73
"70499","137900",109
"70231","169615",36
"70028","174890",161
"70580","73491",157
"70020","37317",227
"70162","156559",487
"70563","40415",526
"70396","32978",38
"70277","189893",390
"70147","97568",248
"70160","199198",343
"70184","153361",761
"70312","148678",729
"25322","55272",390
"90007","136528",275
"90011","228504",378
"68288","86272",372
"68221","150126",836
"68362","135101",684
"56233","172683",1594
"56084","198723",759
"56259","169117",1442
"56223","117983",1514
"49354","92198",350
"72203","117506",799
"41100","100182",190
"41290","205591",236
"45227","155213",1178
"45138","161032",56
"89279","115704",652
"21530","198290",170
"21602","113921",31
"21410","148546",37
"21119","22896",41
"52519","21295",48
"52223","23990",72
"70148","82835",89
"70105","73503",113
"70524","82836",125
"70278","223203",200
"70363","223205",666
"70358","107340",254
"70577","75795",374
"70229","48477",252
"70182","8525",99
"70064","190630",142
"70205","148686",207
"90004","158779",392
"68214","171439",343
"68378","126372",346
"68107","57421",351
"68299","60310",309
"68202","162185",227
"68131","56819",179
"56261","211943",1408
"56239","222378",1421
"35064","36362",970
"72044","161700",434
"72163","60919",498
"41124","180065",356
"41019","116193",105
"45143","152250",41
"89033","116439",363
"89087","135252",325
"89403","183916",114
"89210","184911",148
"21549","105663",83
"52403","22921",69
"70450","208391",39
"70133","60667",238
"70426","82837",273
"70534","156165",139
"70455","96621",1465
"90023","62873",1094
"90103","115166",632
"90075","115168",3539
"90016","137987",115
"90013","150772",249
"68326","126486",155
"68127","136271",586
"68265","127995",820
"68198","175905",278
"56107","204728",8204
"56220","108444",1156
"56108","215836",990
"56064","158565",886
"56044","177687",781
"64026","144004",370
"35268","61064",410
"53214","102961",176
"53215","89759",1632
"72159","62187",350
"41030","189950",242
"41087","189951",369
"41131","143154",910
"41003","20189",595
"41015","60072",61
"41027","145168",142
"41178","79582",75
"45344","14774",1154
"45202","212665",871
"45196","190389",1264
"45123","190362",1871
"45290","66349",1710
"45164","108727",656
"45278","39454",1104
"89083","213044",1805
"89438","142629",1776
"89039","214604",77
"89168","219867",181
"89393","162714",121
"21115","124549",383
"21717","145082",296
"52516","199843",49
"52062","178075",153
"70427","131383",357
"70002","39499",215
"70244","170886",115
"70555","82839",184
"70541","82813",226
"70564","149832",333
"70001","82811",355
"70067","210888",116
"70098","25384",208
"70304","199297",137
"70361","134919",170
"70063","91246",222
"90006","134599",304
"90085","133802",109
"90066","145525",245
"90086","145833",201
"68238","14933",970
"54231","175464",182
"56228","204733",1052
"56230","135346",470
"53253","55148",509
"72123","198360",67
"67354","93858",454
"12023","170369",110
"45286","190391",8104
"45274","214791",7275
"45043","219677",904
"45334","138489",641
"45107","201534",346
"45283","46408",167
"45105","203202",92
"48026","209994",292
"89198","161766",1746
"89201","119254",1871
"89265","83438",598
"89445","162870",45
"89211","185152",93
"21706","146695",123
"21359","161576",58
"52507","89793",59
"52147","54562",91
"52453","197685",126
"52116","69661",57
"52513","164643",75
"70454","76504",77
"70372","180372",154
"70170","131043",126
"70052","119405",134
"70469","82658",220
"68073","35455",460
"68261","196245",207
"68144","14938",1216
"48045","18894",305
"56141","90029",1795
"56202","180109",543
"35089","167815",508
"53254","118785",245
"48077","205504",64
"72381","151607",1276
"72087","20588",546
"19041","38856",498
"41214","144197",688
"41216","170442",503
"45152","73489",225
"45109","88559",561
"45308","147523",3287
"45034","207822",2183
"45197","113772",1229
"45333","93459",1537
"45102","209628",362
"89388","129936",614
"89078","42692",672
"89268","185240",818
"21653","172354",55
"21444","165411",79
"21628","129328",64
"21077","90749",116
"52106","209508",149
"52264","167308",70
"70476","112312",62
"70269","108280",44
"70200","161551",46
"70315","179402",432
"70217","167006",99
"29284","12214",2430
"29234","203776",2898
"56090","1863",6365
"56065","18575",635
"56180","48331",686
"72007","84379",489
"72224","4830",509
"28318","7495",485
"45326","101432",391
"45150","138812",185
"45339","23368",479
"45343","32216",214
"89230","11991",457
"89076","169149",811
"89402","37415",196
"89061","48455",269
"52151","73330",179
"52488","183475",258
"88450","5903",175
"88007","178005",56
"70419","193696",111
"70051","178149",45
"70010","19795",105
"70360","107083",62
"88311","5341",50
"70238","159876",133
"70352","204932",40
"70453","53369",80
"88170","92476",735
"88302","193821",1110
"88500","221766",883
"68281","29922",472
"29297","206275",2279
"29002","182501",1384
"05099","134535",103
"56103","150697",306
"56050","186996",872
"35053","193524",304
"72045","189381",780
"72073","95708",1078
"72001","160575",1618
"72122","201947",1052
"72057","212609",74
"28075","164886",1098
"45341","108667",209
"45342","56418",382
"45328","41929",284
"45287","165105",97
"89288","97908",203
"89249","152650",81
"10241","130601",53
"10111","174872",110
"10070","117022",496
"52315","187663",304
"52295","214352",101
"52459","119521",114
"52416","7326",68
"88197","206632",371
"68188","159388",648
"68228","45456",474
"08283","148280",124
"35252","62076",917
"35338","173929",1150
"53201","46858",7331
"72218","24203",307
"45174","71592",254
"45047","107903",442
"45018","44211",956
"45041","179720",116
"10439","32337",117
"52005","173796",31
"52130","82513",200
"52069","161452",138
"52087","99247",202
"52271","160609",205
"88392","58937",27
"88394","208596",47
"88214","50718",85
"88520","9825",336
"88109","201608",655
"68329","162606",1341
"68051","209271",842
"68142","63710",308
"68083","94432",365
"68117","179513",945
"68316","185213",735
"68244","83615",360
"29216","172068",3847
"22027","207777",452
"56225","200015",189
"35277","222817",345
"35052","74206",476
"35229","62079",1247
"35194","38567",1029
"35061","1201",655
"72277","111339",125
"77230","168989",186
"77271","221677",128
"77071","65266",917
"89180","136188",429
"89240","142689",380
"89471","171993",445
"89434","169164",354
"10013","32738",159
"10416","32783",235
"52330","53795",60
"52221","53799",113
"52053","173480",76
"52193","99180",311
"52061","52375",261
"52489","134762",36
"88287","151107",74
"88138","79997",85
"88390","115043",114
"88485","73864",136
"88225","140113",2351
"88528","119895",148
"08223","184767",106
"29106","199787",1786
"56242","184395",697
"22133","65705",641
"35302","86151",1184
"35203","219963",347
"35210","198223",11044
"35334","207530",7770
"35141","38571",683
"53239","220623",411
"72145","202312",391
"72186","202304",905
"72342","212443",183
"45065","8443",239
"45260","96493",264
"45237","169932",114
"45124","24245",164
"77112","119727",221
"77156","151810",836
"77370","50723",827
"10162","202713",257
"10217","12039",37
"10150","191187",273
"52371","107935",153
"52322","140021",128
"52260","78768",131
"52428","182938",55
"52313","38303",151
"52372","143080",99
"52505","87402",36
"52482","56653",100
"88482","61574",64
"88332","213301",231
"88490","168724",163
"88231","135404",495
"88162","56084",169
"88149","69572",58
"88441","151181",125
"88491","151182",123
"88098","165535",872
"88028","76064",661
"88167","203798",245
"88046","30018",118
"88262","197178",638
"68209","141911",841
"29267","215094",708
"29249","205099",721
"35091","86161",542
"35301","117065",530
"35197","150904",1212
"08187","97061",324
"53074","85658",902
"53162","144908",972
"45246","102342",124
"91222","184418",231
"45263","50940",278
"77328","213730",449
"77003","176359",388
"77340","167178",602
"77158","167755",183
"10200","24358",85
"10137","15078",41
"10103","118167",149
"52517","143519",125
"88045","213643",84
"88343","184838",140
"88144","166437",60
"88226","81058",114
"88071","88684",57
"88063","155519",124
"88200","176371",55
"88169","213017",239
"88297","134654",152
"88261","120532",642
"88050","207747",288
"88356","169838",256
"68153","96363",659
"67360","52977",958
"29142","202691",461
"29062","100717",1124
"32413","199700",73
"32010","173196",98
"35156","102620",623
"35134","221475",272
"35063","194803",426
"35021","187219",1299
"72079","201072",316
"72164","202349",71
"72188","73784",142
"61318","212925",99
"91294","151907",807
"91001","205764",296
"91075","30870",76
"91069","205768",400
"77482","119951",3416
"77021","45295",167
"10038","101849",172
"89359","151129",426
"10391","193483",305
"10115","56113",1741
"10239","100131",586
"52160","150096",90
"52420","145850",120
"88189","210426",152
"88083","166160",217
"88117","153312",82
"88274","148708",83
"88125","148709",56
"88514","223871",153
"88058","175276",93
"88382","184784",74
"88295","79875",220
"88469","184788",100
"88507","179331",227
"88254","12567",87
"88494","24476",127
"88374","207780",21
"88378","54655",88
"88532","165982",90
"88342","179653",176
"88509","179659",114
"88521","36228",282
"88348","102512",143
"88341","187767",562
"88111","204867",348
"88386","129248",465
"88268","138604",179
"88276","157067",441
"88526","161809",406
"29205","204627",1223
"22060","138118",647
"35233","2862",1553
"35150","183976",3058
"35138","83217",1135
"53038","12720",170
"72034","177433",450
"61279","103806",622
"72171","164687",98
"61395","91967",228
"91473","202819",194
"77245","214937",463
"77409","184498",2821
"77524","166687",513
"77321","210778",738
"77218","16403",105
"10057","162788",59
"10208","107583",293
"10134","115416",100
"10151","222736",885
"10230","116850",700
"10210","93593",439
"10345","48161",395
"52110","191416",162
"52199","186499",52
"52440","191417",383
"52511","75805",60
"52012","148492",31
"88457","73075",145
"88523","207689",158
"88387","73685",202
"88137","153314",87
"88459","74077",50
"88278","74127",85
"88433","174080",75
"54140","141714",108
"54092","174948",62
"88354","208151",163
"88097","79877",35
"88202","184724",176
"88529","30553",102
"88522","21353",69
"88070","205063",157
"88260","105256",174
"88480","24338",171
"88395","138590",366
"88077","83390",581
"88428","202663",1977
"88213","165250",111
"67499","122811",315
"67430","155946",764
"67116","118430",483
"22277","31320",2386
"22015","111420",1542
"22332","111421",477
"22026","116240",694
"35148","97151",149
"61213","187265",288
"72082","148824",606
"61077","127672",801
"72076","207228",216
"91129","203037",3353
"91047","76232",1297
"91654","177296",619
"77518","210739",226
"77188","197247",959
"77298","29151",478
"77341","128836",355
"08152","30515",76
"10154","65254",76
"10044","29170",31
"10337","189331",33
"10445","133825",63
"10105","97524",23
"52413","70056",108
"52316","92194",70
"52484","21748",358
"52337","98087",65
"52528","70070",164
"88453","104011",48
"55436","186817",31
"54529","143307",34
"54497","210755",79
"54438","78463",64
"54094","36600",182
"88038","175634",34
"88458","199727",274
"54183","164011",86
"88127","59468",64
"88042","170876",85
"54287","108420",269
"88362","104526",97
"67384","186987",349
"67076","186986",490
"67477","186990",610
"67280","186984",818
"67063","215629",690
"67337","8713",465
"29018","72805",467
"22098","216145",1372
"22160","22770",856
"22326","154260",535
"22097","220054",756
"22318","103929",333
"35159","19280",340
"17034","117886",469
"61433","68570",284
"61499","162045",163
"61013","193327",185
"61415","221864",370
"61066","210271",118
"61130","106795",459
"61229","42418",132
"78499","197253",614
"91578","203635",326
"91378","203636",276
"91619","193534",265
"91156","206444",1905
"91332","115911",1433
"77040","204993",3776
"77038","109869",442
"77428","45103",858
"77190","69584",234
"77481","129313",153
"77256","192403",185
"77404","176087",1814
"10298","114661",1131
"10341","43400",335
"10284","171987",127
"10235","122292",34
"10273","72286",26
"10174","39433",174
"10398","84610",75
"10180","88607",85
"52391","123613",319
"52021","70054",248
"52030","93261",55
"52370","67077",265
"52378","152457",47
"55005","165219",44
"55089","223427",85
"88255","50446",88
"54379","186493",100
"54158","199972",117
"54592","108200",291
"54185","199673",71
"54407","56188",112
"54587","162754",224
"54247","63032",171
"54005","36602",108
"54203","30133",165
"54310","94783",3
"54486","219978",335
"54344","168468",228
"54465","168477",809
"54399","168466",222
"54324","22853",113
"54245","197571",52
"54567","159076",429
"54085","190702",97
"54201","120879",282
"54154","203102",531
"54217","104344",172
"29282","117039",347
"29156","208526",1862
"86159","224709",489
"22044","216172",1693
"22286","187040",423
"50640","171812",192
"50347","173406",260
"61326","26845",278
"61453","174333",250
"61216","34519",184
"61480","28316",229
"61082","121617",99
"61438","149650",180
"61367","35932",137
"61087","99585",185
"61396","149644",89
"61500","152303",114
"91457","210961",4107
"91468","215172",1947
"91435","15041",535
"77426","96781",374
"77416","210678",231
"77496","89919",185
"51169","154508",95
"51322","167532",119
"52203","93275",156
"55051","88603",112
"55030","18853",71
"55173","109340",36
"55381","160934",202
"54047","67963",214
"54062","117091",630
"54045","150013",430
"54479","22854",95
"54170","211912",70
"54293","190671",102
"54209","170972",57
"54255","19448",89
"54595","193188",555
"54101","180147",130
"54555","214332",94
"54381","185748",62
"54191","93515",96
"54481","117569",99
"54398","89133",88
"54488","92275",56
"54017","92278",84
"67165","215355",437
"67410","36013",689
"29011","207147",3528
"29245","85964",1444
"29128","105384",361
"29014","199759",448
"22272","222530",2197
"22357","182259",249
"22311","50271",883
"35181","117854",1410
"35186","200795",1136
"50042","111344",415
"61420","170363",79
"61398","121620",56
"61159","64094",66
"61162","94539",182
"61363","169958",69
"78269","220055",1272
"91560","215402",289
"91249","220276",3760
"91235","195303",9219
"91631","211100",2334
"77007","150544",393
"77080","68758",180
"51258","92713",234
"51628","3351",121
"51565","49834",106
"10216","122186",1712
"51463","68442",179
"51475","68444",70
"51010","99243",147
"51315","175777",162
"52045","213797",1722
"55015","145870",523
"55459","180073",231
"54226","9852",168
"54242","210159",213
"54380","67939",403
"54105","67965",475
"54146","32067",279
"54336","90811",1001
"54196","168464",1733
"54345","158937",334
"54108","223911",100
"54565","206903",243
"54141","137628",144
"54020","122560",446
"54061","5137",564
"54452","23802",64
"54562","23811",151
"67480","28762",1830
"67325","121413",1403
"67188","88547",642
"67085","106857",733
"67101","23131",2521
"29221","153222",1796
"29076","146883",787
"29244","99296",814
"29187","197448",788
"29010","113253",1567
"22354","20614",981
"22358","85211",538
"22375","131223",659
"50616","65811",1945
"50217","80218",574
"61473","222990",246
"61393","151557",167
"61259","164103",72
"27291","58886",139
"27019","187228",179
"27521","141586",152
"27610","172360",65
"28315","186668",22
"78283","137137",321
"78302","206923",177
"78077","199296",757
"78590","96187",525
"78561","153699",444
"21362","175222",139
"91272","211455",20631
"91635","4472",1943
"91421","19744",23565
"77091","30800",409
"77527","214673",601
"77486","213021",879
"77036","177299",121
"51233","166430",86
"51645","68039",127
"51412","176395",68
"51275","69005",187
"52104","152002",1055
"55470","151990",201
"55447","106913",356
"55358","16859",193
"55300","56365",229
"55331","150005",88
"55330","150003",104
"55522","176240",103
"55396","163986",200
"54122","213254",700
"54257","198729",5613
"54173","12913",195
"54195","122561",209
"54445","76350",103
"54074","164171",30
"57583","18319",137
"54512","177042",105
"22095","141653",188
"22377","199384",773
"50271","75266",82
"61466","72836",1432
"61298","68770",303
"61328","98169",301
"61264","34338",62
"61032","856",359
"27383","54274",355
"27182","61121",146
"78366","91349",366
"78620","205136",1151
"78117","214368",5606
"77177","179238",1088
"77336","215703",921
"77224","25076",324
"77433","145269",1361
"77400","145257",1751
"77028","145270",736
"77097","219710",295
"77423","175642",705
"77247","175127",485
"77421","25152",271
"51459","161036",106
"51235","216123",268
"51594","136289",56
"55514","73279",621
"55504","78754",381
"55221","163766",254
"55179","215799",169
"55278","166102",193
"55520","91430",425
"54288","89472",494
"54088","147152",257
"54208","147154",283
"54007","14064",552
"54557","115603",1671
"54495","3973",4039
"54219","68180",71
"54541","193178",177
"54050","199766",57
"57050","143010",109
"57380","140928",110
"57637","188306",295
"57321","139959",594
"57742","215673",1596
"57544","215669",626
"57113","215675",968
"57163","55422",2605
"57334","142639",359
"67190","186616",183
"67532","33188",1090
"67245","131926",214
"29192","176002",1782
"22141","88938",223
"50115","105646",352
"50584","180587",352
"50535","116349",904
"50062","111096",103
"61308","12739",222
"61199","208104",317
"61472","199492",317
"61009","194481",309
"61289","122012",58
"61268","183552",122
"61461","92867",117
"61493","156452",91
"61347","156629",199
"61193","168392",300
"61435","51022",263
"27359","26263",239
"27009","95520",584
"27578","207200",554
"27491","63860",277
"27390","104636",1104
"78053","195043",481
"78588","201225",915
"78615","204712",1095
"78165","211144",17735
"78518","74509",113
"92033","201217",17769
"2A144","4309",99
"63098","110084",236
"77121","209028",3239
"77058","205804",25419
"77406","37181",936
"77417","47616",230
"77303","194450",238
"51050","199999",127
"51386","79149",125
"51421","57361",73
"51186","127173",53
"51158","182906",568
"51556","155990",311
"51325","2988",125
"51218","48070",129
"51311","175242",205
"55424","137916",63
"55011","174322",248
"55125","87142",772
"55340","106914",375
"55041","28056",643
"55207","36479",59
"55212","167409",68
"55196","167410",139
"54492","179564",137
"54376","14045",410
